year_month,row_id,agent_code,agent_age,agent_join_month,first_policy_sold_month,unique_proposals_last_7_days,unique_proposals_last_15_days,unique_proposals_last_21_days,unique_proposal,unique_quotations_last_7_days,unique_quotations_last_15_days,unique_quotations_last_21_days,unique_quotations,unique_customers_last_7_days,unique_customers_last_15_days,unique_customers_last_21_days,unique_customers,new_policy_count,ANBP_value,net_income,number_of_policy_holders,number_of_cash_payment_policies,new_policy_count_lag1,new_policy_count_lag2,new_policy_count_lag3,latest_policy_count,unique_proposals_week_4,unique_proposals_week_3,unique_proposals_week_2,unique_proposals_week_1,unique_quotations_week_4,unique_quotations_week_3,unique_quotations_week_2,unique_quotations_week_1,unique_customers_week_4,unique_customers_week_3,unique_customers_week_2,unique_customers_week_1
2024-02-01,9700.0,decee04f,24.0,2019-04-01 00:00:00,2/1/2024,2.0,5.0,9.0,18.0,3.0,6.0,5.0,17.0,5.0,8.0,11.0,24.0,24.0,944376.0,279795.0,96.0,0.0,17.0,26.0,9.0,23.0,2.0,3.0,4.0,9.0,3.0,3.0,-1.0,12.0,5.0,3.0,3.0,13.0
2024-03-01,10598.0,decee04f,24.0,2019-04-01 00:00:00,2/1/2024,1.0,1.0,15.0,19.0,1.0,4.0,9.0,18.0,1.0,6.0,13.0,20.0,23.0,942517.0,166535.0,40.0,0.0,24.0,17.0,26.0,24.0,1.0,0.0,14.0,4.0,1.0,3.0,5.0,9.0,1.0,5.0,7.0,7.0
2024-04-01,11387.0,decee04f,24.0,2019-04-01 00:00:00,2/1/2024,1.0,1.0,18.0,22.0,4.0,0.0,7.0,15.0,4.0,3.0,12.0,19.0,24.0,832368.0,185434.0,19.0,120.0,23.0,24.0,17.0,27.0,1.0,0.0,17.0,4.0,4.0,-4.0,7.0,8.0,4.0,-1.0,9.0,7.0
2024-05-01,12227.0,decee04f,24.0,2019-04-01 00:00:00,2/1/2024,2.0,3.0,14.0,21.0,2.0,6.0,3.0,19.0,2.0,7.0,3.0,12.0,27.0,521910.0,139826.0,48.0,243.0,24.0,23.0,24.0,16.0,2.0,1.0,11.0,7.0,2.0,4.0,-3.0,16.0,2.0,5.0,-4.0,9.0
2024-06-01,13058.0,decee04f,24.0,2019-04-01 00:00:00,2/1/2024,0.0,6.0,8.0,15.0,3.0,1.0,9.0,14.0,4.0,1.0,9.0,14.0,16.0,443712.0,71471.0,0.0,32.0,27.0,24.0,23.0,29.0,0.0,6.0,2.0,7.0,3.0,-2.0,8.0,5.0,4.0,-3.0,8.0,5.0
2024-07-01,14333.0,decee04f,24.0,2019-04-01 00:00:00,2/1/2024,1.0,3.0,20.0,27.0,4.0,1.0,0.0,19.0,6.0,4.0,5.0,15.0,29.0,642611.0,77140.0,45.0,87.0,16.0,27.0,24.0,30.0,1.0,2.0,17.0,7.0,4.0,-3.0,-1.0,19.0,6.0,-2.0,1.0,10.0
2024-08-01,14748.0,decee04f,24.0,2019-04-01 00:00:00,2/1/2024,0.0,4.0,19.0,24.0,4.0,1.0,0.0,6.0,5.0,2.0,3.0,10.0,30.0,461160.0,55235.0,20.0,120.0,29.0,16.0,27.0,0.0,0.0,4.0,15.0,5.0,4.0,-3.0,-1.0,6.0,5.0,-3.0,1.0,7.0
2024-07-01,14181.0,deed0e45,59.0,2024-06-01 00:00:00,4/1/2024,3.0,6.0,15.0,29.0,4.0,2.0,3.0,12.0,4.0,5.0,5.0,14.0,31.0,2865299.0,485146.0,14.0,217.0,0.0,0.0,0.0,25.0,3.0,3.0,9.0,14.0,4.0,-2.0,1.0,9.0,4.0,1.0,0.0,9.0
2024-08-01,15296.0,deed0e45,59.0,2024-06-01 00:00:00,4/1/2024,3.0,5.0,11.0,24.0,3.0,1.0,4.0,10.0,3.0,4.0,4.0,11.0,25.0,1686825.0,348597.0,22.0,150.0,31.0,0.0,0.0,0.0,3.0,2.0,6.0,13.0,3.0,-2.0,3.0,6.0,3.0,1.0,0.0,7.0
2023-01-01,626.0,df0aaa8d,53.0,2021-05-01 00:00:00,10/1/2023,3.0,4.0,18.0,28.0,4.0,2.0,9.0,20.0,5.0,4.0,11.0,20.0,34.0,795838.0,151292.0,0.0,136.0,0.0,0.0,0.0,21.0,3.0,1.0,14.0,10.0,4.0,-2.0,7.0,11.0,5.0,-1.0,7.0,9.0
2023-02-01,1109.0,df0aaa8d,53.0,2021-05-01 00:00:00,10/1/2023,2.0,0.0,11.0,17.0,1.0,2.0,5.0,12.0,1.0,6.0,10.0,17.0,21.0,1645392.0,307353.0,17.0,0.0,34.0,0.0,0.0,15.0,2.0,-2.0,11.0,6.0,1.0,1.0,3.0,7.0,1.0,5.0,4.0,7.0
2023-03-01,1681.0,df0aaa8d,53.0,2021-05-01 00:00:00,10/1/2023,1.0,5.0,3.0,10.0,3.0,1.0,7.0,12.0,4.0,1.0,10.0,15.0,15.0,450000.0,102835.0,30.0,105.0,21.0,34.0,0.0,19.0,1.0,4.0,-2.0,7.0,3.0,-2.0,6.0,5.0,4.0,-3.0,9.0,5.0
2023-04-01,2246.0,df0aaa8d,53.0,2021-05-01 00:00:00,10/1/2023,3.0,2.0,1.0,10.0,1.0,6.0,9.0,17.0,2.0,10.0,9.0,21.0,19.0,1884382.0,291507.0,42.0,171.0,15.0,21.0,34.0,29.0,3.0,-1.0,-1.0,9.0,1.0,5.0,3.0,8.0,2.0,8.0,-1.0,12.0
2023-05-01,2657.0,df0aaa8d,53.0,2021-05-01 00:00:00,10/1/2023,3.0,5.0,8.0,21.0,3.0,6.0,2.0,19.0,5.0,8.0,6.0,19.0,29.0,435522.0,85463.0,76.0,232.0,19.0,15.0,21.0,37.0,3.0,2.0,3.0,13.0,3.0,3.0,-4.0,17.0,5.0,3.0,-2.0,13.0
2023-06-01,3726.0,df0aaa8d,53.0,2021-05-01 00:00:00,10/1/2023,0.0,5.0,19.0,29.0,0.0,3.0,2.0,21.0,1.0,5.0,2.0,8.0,37.0,306360.0,42071.0,16.0,37.0,29.0,19.0,15.0,12.0,0.0,5.0,14.0,10.0,0.0,3.0,-1.0,19.0,1.0,4.0,-3.0,6.0
2023-07-01,4326.0,df0aaa8d,53.0,2021-05-01 00:00:00,10/1/2023,1.0,2.0,2.0,6.0,3.0,4.0,8.0,16.0,4.0,8.0,14.0,26.0,12.0,1136508.0,205922.0,104.0,24.0,37.0,29.0,19.0,13.0,1.0,1.0,0.0,4.0,3.0,1.0,4.0,8.0,4.0,4.0,6.0,12.0
2023-08-01,5374.0,df0aaa8d,53.0,2021-05-01 00:00:00,10/1/2023,3.0,1.0,2.0,11.0,0.0,6.0,7.0,14.0,2.0,10.0,7.0,19.0,13.0,156377.0,19921.0,57.0,39.0,12.0,37.0,29.0,24.0,3.0,-2.0,1.0,9.0,0.0,6.0,1.0,7.0,2.0,8.0,-3.0,12.0
2023-09-01,5510.0,df0aaa8d,53.0,2021-05-01 00:00:00,10/1/2023,1.0,0.0,16.0,20.0,2.0,4.0,6.0,16.0,2.0,4.0,6.0,12.0,24.0,1688736.0,312126.0,36.0,144.0,13.0,12.0,37.0,24.0,1.0,-1.0,16.0,4.0,2.0,2.0,2.0,10.0,2.0,2.0,2.0,6.0
2023-10-01,6893.0,df0aaa8d,53.0,2021-05-01 00:00:00,10/1/2023,3.0,2.0,17.0,23.0,3.0,5.0,6.0,16.0,3.0,5.0,8.0,16.0,24.0,1926456.0,489147.0,0.0,0.0,24.0,13.0,12.0,28.0,3.0,-1.0,15.0,6.0,3.0,2.0,1.0,10.0,3.0,2.0,3.0,8.0
2023-11-01,7411.0,df0aaa8d,53.0,2021-05-01 00:00:00,10/1/2023,0.0,4.0,16.0,25.0,3.0,5.0,9.0,19.0,3.0,6.0,13.0,22.0,28.0,162372.0,42426.0,22.0,0.0,24.0,24.0,13.0,30.0,0.0,4.0,12.0,9.0,3.0,2.0,4.0,10.0,3.0,3.0,7.0,9.0
2023-12-01,8102.0,df0aaa8d,53.0,2021-05-01 00:00:00,10/1/2023,3.0,6.0,15.0,28.0,3.0,4.0,0.0,20.0,4.0,8.0,4.0,16.0,30.0,1041390.0,245279.0,48.0,0.0,28.0,24.0,24.0,21.0,3.0,3.0,9.0,13.0,3.0,1.0,-4.0,20.0,4.0,4.0,-4.0,12.0
2024-01-01,9048.0,df0aaa8d,53.0,2021-05-01 00:00:00,10/1/2023,3.0,1.0,7.0,16.0,2.0,6.0,2.0,13.0,2.0,7.0,8.0,17.0,21.0,867489.0,257869.0,0.0,189.0,30.0,28.0,24.0,0.0,3.0,-2.0,6.0,9.0,2.0,4.0,-4.0,11.0,2.0,5.0,1.0,9.0
2024-02-01,9691.0,df0aaa8d,53.0,2021-05-01 00:00:00,10/1/2023,2.0,6.0,4.0,16.0,2.0,2.0,4.0,13.0,2.0,3.0,9.0,14.0,0.0,0.0,221965.0,56.0,216.0,21.0,30.0,28.0,29.0,2.0,4.0,-2.0,12.0,2.0,0.0,2.0,9.0,2.0,1.0,6.0,5.0
2024-03-01,10652.0,df0aaa8d,53.0,2021-05-01 00:00:00,10/1/2023,2.0,0.0,15.0,21.0,0.0,1.0,1.0,8.0,0.0,1.0,6.0,7.0,29.0,943022.0,266523.0,21.0,29.0,0.0,21.0,30.0,24.0,2.0,-2.0,15.0,6.0,0.0,1.0,0.0,7.0,0.0,1.0,5.0,1.0
2024-04-01,11400.0,df0aaa8d,53.0,2021-05-01 00:00:00,10/1/2023,1.0,2.0,10.0,18.0,4.0,1.0,3.0,12.0,6.0,4.0,4.0,14.0,24.0,269616.0,67625.0,14.0,96.0,29.0,0.0,21.0,9.0,1.0,1.0,8.0,8.0,4.0,-3.0,2.0,9.0,6.0,-2.0,0.0,10.0
2024-05-01,12063.0,df0aaa8d,53.0,2021-05-01 00:00:00,10/1/2023,3.0,0.0,1.0,7.0,0.0,0.0,6.0,7.0,0.0,4.0,7.0,11.0,9.0,423783.0,70236.0,44.0,45.0,24.0,29.0,0.0,15.0,3.0,-3.0,1.0,6.0,0.0,0.0,6.0,1.0,0.0,4.0,3.0,4.0
2024-06-01,13099.0,df0aaa8d,53.0,2021-05-01 00:00:00,10/1/2023,2.0,4.0,5.0,14.0,4.0,3.0,0.0,11.0,4.0,5.0,2.0,11.0,15.0,25800.0,4175.0,44.0,60.0,9.0,24.0,29.0,19.0,2.0,2.0,1.0,9.0,4.0,-1.0,-3.0,11.0,4.0,1.0,-3.0,9.0
2024-07-01,14365.0,df0aaa8d,53.0,2021-05-01 00:00:00,10/1/2023,2.0,1.0,9.0,13.0,4.0,0.0,5.0,10.0,4.0,2.0,9.0,15.0,19.0,981958.0,159685.0,0.0,171.0,15.0,9.0,24.0,0.0,2.0,-1.0,8.0,4.0,4.0,-4.0,5.0,5.0,4.0,-2.0,7.0,6.0
2024-08-01,14964.0,df0aaa8d,53.0,2021-05-01 00:00:00,10/1/2023,0.0,4.0,7.0,12.0,3.0,3.0,3.0,10.0,3.0,4.0,5.0,12.0,0.0,0.0,260739.0,36.0,18.0,19.0,15.0,9.0,0.0,0.0,4.0,3.0,5.0,3.0,0.0,0.0,7.0,3.0,1.0,1.0,7.0
2023-01-01,578.0,df2b837a,31.0,2021-12-01 00:00:00,2/1/2024,0.0,6.0,15.0,22.0,3.0,0.0,9.0,17.0,3.0,1.0,12.0,16.0,23.0,1043878.0,244509.0,48.0,138.0,0.0,0.0,0.0,18.0,0.0,6.0,9.0,7.0,3.0,-3.0,9.0,8.0,3.0,-2.0,11.0,4.0
2023-02-01,1215.0,df2b837a,31.0,2021-12-01 00:00:00,2/1/2024,3.0,0.0,5.0,13.0,1.0,0.0,6.0,10.0,1.0,1.0,9.0,11.0,18.0,1598328.0,361986.0,11.0,162.0,23.0,0.0,0.0,0.0,3.0,-3.0,5.0,8.0,1.0,-1.0,6.0,4.0,1.0,0.0,8.0,2.0
2023-03-01,1460.0,df2b837a,31.0,2021-12-01 00:00:00,2/1/2024,0.0,4.0,10.0,17.0,0.0,4.0,1.0,15.0,2.0,4.0,2.0,8.0,0.0,0.0,206622.0,8.0,114.0,18.0,23.0,0.0,28.0,0.0,4.0,6.0,7.0,0.0,4.0,-3.0,14.0,2.0,2.0,-2.0,6.0
2023-04-01,2170.0,df2b837a,31.0,2021-12-01 00:00:00,2/1/2024,1.0,5.0,16.0,23.0,2.0,5.0,2.0,22.0,2.0,9.0,5.0,16.0,28.0,1851724.0,266172.0,48.0,168.0,0.0,18.0,23.0,18.0,1.0,4.0,11.0,7.0,2.0,3.0,-3.0,20.0,2.0,7.0,-4.0,11.0
2023-05-01,3114.0,df2b837a,31.0,2021-12-01 00:00:00,2/1/2024,1.0,1.0,6.0,13.0,3.0,6.0,6.0,16.0,4.0,9.0,7.0,20.0,18.0,429606.0,74609.0,60.0,126.0,28.0,0.0,18.0,22.0,1.0,0.0,5.0,7.0,3.0,3.0,0.0,10.0,4.0,5.0,-2.0,13.0
2023-06-01,3626.0,df2b837a,31.0,2021-12-01 00:00:00,2/1/2024,0.0,4.0,5.0,14.0,4.0,2.0,4.0,12.0,5.0,2.0,9.0,16.0,22.0,376266.0,93030.0,64.0,110.0,18.0,28.0,0.0,15.0,0.0,4.0,1.0,9.0,4.0,-2.0,2.0,8.0,5.0,-3.0,7.0,7.0
2023-07-01,4696.0,df2b837a,31.0,2021-12-01 00:00:00,2/1/2024,1.0,1.0,7.0,12.0,0.0,5.0,5.0,11.0,2.0,8.0,8.0,18.0,15.0,573420.0,110764.0,72.0,0.0,22.0,18.0,28.0,21.0,1.0,0.0,6.0,5.0,0.0,5.0,0.0,6.0,2.0,6.0,0.0,10.0
2023-08-01,5393.0,df2b837a,31.0,2021-12-01 00:00:00,2/1/2024,2.0,3.0,10.0,18.0,4.0,2.0,5.0,14.0,5.0,5.0,9.0,19.0,21.0,712593.0,73703.0,19.0,0.0,15.0,22.0,18.0,26.0,2.0,1.0,7.0,8.0,4.0,-2.0,3.0,9.0,5.0,0.0,4.0,10.0
2023-09-01,5695.0,df2b837a,31.0,2021-12-01 00:00:00,2/1/2024,3.0,3.0,14.0,23.0,1.0,2.0,2.0,21.0,1.0,6.0,6.0,13.0,26.0,2010112.0,228882.0,52.0,52.0,21.0,15.0,22.0,19.0,3.0,0.0,11.0,9.0,1.0,1.0,0.0,19.0,1.0,5.0,0.0,7.0
2023-10-01,6326.0,df2b837a,31.0,2021-12-01 00:00:00,2/1/2024,2.0,1.0,9.0,17.0,2.0,0.0,3.0,8.0,4.0,2.0,8.0,14.0,19.0,1394106.0,311869.0,28.0,76.0,26.0,21.0,15.0,21.0,2.0,-1.0,8.0,8.0,2.0,-2.0,3.0,5.0,4.0,-2.0,6.0,6.0
2023-11-01,7162.0,df2b837a,31.0,2021-12-01 00:00:00,2/1/2024,2.0,4.0,11.0,19.0,3.0,5.0,0.0,18.0,4.0,5.0,5.0,14.0,21.0,432810.0,101929.0,14.0,147.0,19.0,26.0,21.0,31.0,2.0,2.0,7.0,8.0,3.0,2.0,-5.0,18.0,4.0,1.0,0.0,9.0
2023-12-01,8002.0,df2b837a,31.0,2021-12-01 00:00:00,2/1/2024,2.0,2.0,20.0,28.0,4.0,6.0,8.0,27.0,4.0,7.0,13.0,24.0,31.0,2977240.0,676393.0,72.0,0.0,21.0,19.0,26.0,31.0,2.0,0.0,18.0,8.0,4.0,2.0,2.0,19.0,4.0,3.0,6.0,11.0
2024-01-01,9299.0,df2b837a,31.0,2021-12-01 00:00:00,2/1/2024,2.0,3.0,17.0,23.0,4.0,5.0,1.0,14.0,5.0,5.0,7.0,17.0,31.0,2097987.0,497516.0,34.0,217.0,31.0,21.0,19.0,31.0,2.0,1.0,14.0,6.0,4.0,1.0,-4.0,13.0,5.0,0.0,2.0,10.0
2024-02-01,9768.0,df2b837a,31.0,2021-12-01 00:00:00,2/1/2024,1.0,5.0,12.0,23.0,1.0,4.0,0.0,11.0,2.0,7.0,5.0,14.0,31.0,726609.0,158994.0,42.0,217.0,31.0,31.0,21.0,28.0,1.0,4.0,7.0,11.0,1.0,3.0,-4.0,11.0,2.0,5.0,-2.0,9.0
2024-03-01,10907.0,df2b837a,31.0,2021-12-01 00:00:00,2/1/2024,0.0,1.0,16.0,21.0,3.0,6.0,6.0,20.0,5.0,8.0,10.0,23.0,28.0,2496228.0,691247.0,0.0,56.0,31.0,31.0,31.0,15.0,0.0,1.0,15.0,5.0,3.0,3.0,0.0,14.0,5.0,3.0,2.0,13.0
2024-04-01,11093.0,df2b837a,31.0,2021-12-01 00:00:00,2/1/2024,2.0,3.0,4.0,11.0,0.0,6.0,6.0,13.0,0.0,10.0,11.0,21.0,15.0,235725.0,26731.0,63.0,0.0,28.0,31.0,31.0,26.0,2.0,1.0,1.0,7.0,0.0,6.0,0.0,7.0,0.0,10.0,1.0,10.0
2024-05-01,12559.0,df2b837a,31.0,2021-12-01 00:00:00,2/1/2024,0.0,1.0,18.0,22.0,1.0,1.0,6.0,20.0,2.0,2.0,8.0,12.0,26.0,1837706.0,282478.0,12.0,78.0,15.0,28.0,31.0,36.0,0.0,1.0,17.0,4.0,1.0,0.0,5.0,14.0,2.0,0.0,6.0,4.0
2024-06-01,12649.0,df2b837a,31.0,2021-12-01 00:00:00,2/1/2024,2.0,4.0,19.0,28.0,4.0,5.0,8.0,25.0,6.0,7.0,13.0,26.0,36.0,1698192.0,248787.0,78.0,324.0,26.0,15.0,28.0,0.0,2.0,2.0,15.0,9.0,4.0,1.0,3.0,17.0,6.0,1.0,6.0,13.0
2024-07-01,13964.0,df2b837a,31.0,2021-12-01 00:00:00,2/1/2024,2.0,3.0,16.0,25.0,4.0,4.0,3.0,16.0,5.0,7.0,9.0,21.0,0.0,0.0,99137.0,21.0,162.0,36.0,26.0,15.0,30.0,2.0,1.0,13.0,9.0,4.0,0.0,-1.0,13.0,5.0,2.0,2.0,12.0
2024-08-01,14406.0,df2b837a,31.0,2021-12-01 00:00:00,2/1/2024,2.0,3.0,13.0,23.0,1.0,5.0,7.0,16.0,2.0,5.0,7.0,14.0,30.0,1588020.0,256136.0,0.0,180.0,0.0,36.0,26.0,0.0,2.0,1.0,10.0,10.0,1.0,4.0,2.0,9.0,2.0,3.0,2.0,7.0
2023-01-01,519.0,df6c6fee,47.0,2019-10-01 00:00:00,7/1/2023,0.0,2.0,11.0,17.0,0.0,3.0,8.0,14.0,2.0,4.0,13.0,19.0,0.0,0.0,97077.0,0.0,161.0,0.0,0.0,0.0,25.0,0.0,2.0,9.0,6.0,0.0,3.0,5.0,6.0,2.0,2.0,9.0,6.0
2023-02-01,692.0,df6c6fee,47.0,2019-10-01 00:00:00,7/1/2023,2.0,5.0,11.0,23.0,0.0,3.0,0.0,16.0,0.0,6.0,6.0,12.0,25.0,1449300.0,265774.0,12.0,125.0,0.0,0.0,0.0,9.0,2.0,3.0,6.0,12.0,0.0,3.0,-3.0,16.0,0.0,6.0,0.0,6.0
2023-03-01,1628.0,df6c6fee,47.0,2019-10-01 00:00:00,7/1/2023,0.0,2.0,0.0,6.0,3.0,4.0,1.0,9.0,4.0,5.0,5.0,14.0,9.0,35163.0,5508.0,56.0,45.0,25.0,0.0,0.0,30.0,0.0,2.0,-2.0,6.0,3.0,1.0,-3.0,8.0,4.0,1.0,0.0,9.0
2023-04-01,2508.0,df6c6fee,47.0,2019-10-01 00:00:00,7/1/2023,2.0,2.0,18.0,23.0,1.0,2.0,8.0,16.0,2.0,4.0,11.0,17.0,30.0,2843580.0,684145.0,51.0,120.0,9.0,25.0,0.0,23.0,2.0,0.0,16.0,5.0,1.0,1.0,6.0,8.0,2.0,2.0,7.0,6.0
2023-05-01,3017.0,df6c6fee,47.0,2019-10-01 00:00:00,7/1/2023,1.0,4.0,11.0,18.0,1.0,1.0,0.0,11.0,3.0,1.0,6.0,10.0,23.0,729537.0,189111.0,20.0,46.0,30.0,9.0,25.0,22.0,1.0,3.0,7.0,7.0,1.0,0.0,-1.0,11.0,3.0,-2.0,5.0,4.0
2023-06-01,3852.0,df6c6fee,47.0,2019-10-01 00:00:00,7/1/2023,3.0,6.0,8.0,20.0,1.0,5.0,6.0,19.0,1.0,5.0,12.0,18.0,22.0,214522.0,30319.0,36.0,44.0,23.0,30.0,9.0,17.0,3.0,3.0,2.0,12.0,1.0,4.0,1.0,13.0,1.0,4.0,7.0,6.0
2023-07-01,4662.0,df6c6fee,47.0,2019-10-01 00:00:00,7/1/2023,1.0,0.0,4.0,8.0,0.0,1.0,4.0,7.0,1.0,5.0,7.0,13.0,17.0,95234.0,13114.0,13.0,51.0,22.0,23.0,30.0,15.0,1.0,-1.0,4.0,4.0,0.0,1.0,3.0,3.0,1.0,4.0,2.0,6.0
2023-08-01,5060.0,df6c6fee,47.0,2019-10-01 00:00:00,7/1/2023,1.0,4.0,0.0,7.0,3.0,6.0,9.0,19.0,3.0,10.0,11.0,24.0,15.0,380145.0,109456.0,72.0,105.0,17.0,22.0,23.0,18.0,1.0,3.0,-4.0,7.0,3.0,3.0,3.0,10.0,3.0,7.0,1.0,13.0
2023-09-01,5661.0,df6c6fee,47.0,2019-10-01 00:00:00,7/1/2023,0.0,2.0,8.0,15.0,2.0,2.0,4.0,12.0,4.0,3.0,4.0,11.0,18.0,1551348.0,171954.0,22.0,90.0,15.0,17.0,22.0,5.0,0.0,2.0,6.0,7.0,2.0,0.0,2.0,8.0,4.0,-1.0,1.0,7.0
2023-10-01,6314.0,df6c6fee,47.0,2019-10-01 00:00:00,7/1/2023,3.0,0.0,0.0,4.0,2.0,6.0,8.0,17.0,2.0,9.0,8.0,19.0,5.0,351370.0,48840.0,0.0,10.0,18.0,15.0,17.0,34.0,3.0,-3.0,0.0,4.0,2.0,4.0,2.0,9.0,2.0,7.0,-1.0,11.0
2023-11-01,7526.0,df6c6fee,47.0,2019-10-01 00:00:00,7/1/2023,2.0,6.0,13.0,26.0,1.0,5.0,5.0,13.0,2.0,9.0,7.0,18.0,34.0,3070098.0,419759.0,72.0,0.0,5.0,18.0,15.0,30.0,2.0,4.0,7.0,13.0,1.0,4.0,0.0,8.0,2.0,7.0,-2.0,11.0
2023-12-01,7955.0,df6c6fee,47.0,2019-10-01 00:00:00,7/1/2023,1.0,4.0,14.0,21.0,2.0,6.0,5.0,17.0,3.0,6.0,11.0,20.0,30.0,2543220.0,685545.0,20.0,90.0,34.0,5.0,18.0,22.0,1.0,3.0,10.0,7.0,2.0,4.0,-1.0,12.0,3.0,3.0,5.0,9.0
2024-01-01,8641.0,df6c6fee,47.0,2019-10-01 00:00:00,7/1/2023,2.0,3.0,13.0,20.0,4.0,1.0,5.0,18.0,4.0,1.0,9.0,14.0,22.0,2080936.0,247362.0,42.0,132.0,30.0,34.0,5.0,15.0,2.0,1.0,10.0,7.0,4.0,-3.0,4.0,13.0,4.0,-3.0,8.0,5.0
2024-02-01,9788.0,df6c6fee,47.0,2019-10-01 00:00:00,7/1/2023,2.0,1.0,6.0,14.0,3.0,1.0,1.0,8.0,5.0,3.0,7.0,15.0,15.0,1057905.0,212557.0,45.0,90.0,22.0,30.0,34.0,23.0,2.0,-1.0,5.0,8.0,3.0,-2.0,0.0,7.0,5.0,-2.0,4.0,8.0
2024-03-01,10212.0,df6c6fee,47.0,2019-10-01 00:00:00,7/1/2023,0.0,2.0,18.0,22.0,3.0,0.0,4.0,11.0,5.0,0.0,10.0,15.0,23.0,638480.0,157021.0,60.0,92.0,15.0,22.0,30.0,5.0,0.0,2.0,16.0,4.0,3.0,-3.0,4.0,7.0,5.0,-5.0,10.0,5.0
2024-04-01,11157.0,df6c6fee,47.0,2019-10-01 00:00:00,7/1/2023,0.0,1.0,1.0,3.0,4.0,5.0,6.0,16.0,4.0,9.0,7.0,20.0,5.0,498540.0,77417.0,60.0,5.0,23.0,15.0,22.0,21.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,10.0,4.0,5.0,-2.0,13.0
2024-05-01,11904.0,df6c6fee,47.0,2019-10-01 00:00:00,7/1/2023,3.0,1.0,14.0,19.0,4.0,2.0,9.0,16.0,6.0,6.0,15.0,27.0,21.0,1658349.0,198765.0,0.0,126.0,5.0,23.0,15.0,17.0,3.0,-2.0,13.0,5.0,4.0,-2.0,7.0,7.0,6.0,0.0,9.0,12.0
2024-06-01,13427.0,df6c6fee,47.0,2019-10-01 00:00:00,7/1/2023,1.0,4.0,10.0,16.0,4.0,0.0,7.0,15.0,6.0,3.0,10.0,19.0,17.0,1393643.0,411152.0,57.0,119.0,21.0,5.0,23.0,31.0,1.0,3.0,6.0,6.0,4.0,-4.0,7.0,8.0,6.0,-3.0,7.0,9.0
2024-07-01,13948.0,df6c6fee,47.0,2019-10-01 00:00:00,7/1/2023,3.0,5.0,10.0,22.0,1.0,3.0,2.0,16.0,1.0,6.0,6.0,13.0,31.0,979848.0,156234.0,52.0,0.0,17.0,21.0,5.0,32.0,3.0,2.0,5.0,12.0,1.0,2.0,-1.0,14.0,1.0,5.0,0.0,7.0
2024-08-01,14414.0,df6c6fee,47.0,2019-10-01 00:00:00,7/1/2023,2.0,2.0,18.0,24.0,4.0,4.0,0.0,17.0,5.0,4.0,3.0,12.0,32.0,775904.0,191265.0,36.0,96.0,31.0,17.0,21.0,0.0,2.0,0.0,16.0,6.0,4.0,0.0,-4.0,17.0,5.0,-1.0,-1.0,9.0
2023-09-01,6117.0,dfc23d44,55.0,2023-08-01 00:00:00,11/1/2023,1.0,6.0,7.0,16.0,1.0,5.0,5.0,12.0,3.0,6.0,10.0,19.0,25.0,612475.0,152861.0,38.0,50.0,0.0,0.0,0.0,20.0,1.0,5.0,1.0,9.0,1.0,4.0,0.0,7.0,3.0,3.0,4.0,9.0
2023-10-01,6428.0,dfc23d44,55.0,2023-08-01 00:00:00,11/1/2023,3.0,5.0,0.0,11.0,0.0,4.0,2.0,8.0,2.0,8.0,2.0,12.0,20.0,1102580.0,269679.0,48.0,180.0,25.0,0.0,0.0,22.0,3.0,2.0,-5.0,11.0,0.0,4.0,-2.0,6.0,2.0,6.0,-6.0,10.0
2023-11-01,7335.0,dfc23d44,55.0,2023-08-01 00:00:00,11/1/2023,1.0,6.0,4.0,13.0,1.0,5.0,7.0,14.0,1.0,7.0,9.0,17.0,22.0,2185920.0,546579.0,0.0,198.0,20.0,25.0,0.0,0.0,1.0,5.0,-2.0,9.0,1.0,4.0,2.0,7.0,1.0,6.0,2.0,8.0
2023-12-01,7804.0,dfc23d44,55.0,2023-08-01 00:00:00,11/1/2023,2.0,5.0,10.0,20.0,0.0,0.0,6.0,16.0,1.0,1.0,9.0,11.0,0.0,0.0,158762.0,11.0,207.0,22.0,20.0,25.0,27.0,2.0,3.0,5.0,10.0,0.0,0.0,6.0,10.0,1.0,0.0,8.0,2.0
2024-01-01,9054.0,dfc23d44,55.0,2023-08-01 00:00:00,11/1/2023,1.0,2.0,16.0,20.0,4.0,0.0,8.0,17.0,5.0,4.0,12.0,21.0,27.0,719658.0,201850.0,42.0,81.0,0.0,22.0,20.0,20.0,1.0,1.0,14.0,4.0,4.0,-4.0,8.0,9.0,5.0,-1.0,8.0,9.0
2024-02-01,10085.0,dfc23d44,55.0,2023-08-01 00:00:00,11/1/2023,2.0,0.0,12.0,18.0,4.0,3.0,2.0,10.0,5.0,4.0,4.0,13.0,20.0,627080.0,112310.0,0.0,60.0,27.0,0.0,22.0,17.0,2.0,-2.0,12.0,6.0,4.0,-1.0,-1.0,8.0,5.0,-1.0,0.0,9.0
2024-03-01,10729.0,dfc23d44,55.0,2023-08-01 00:00:00,11/1/2023,1.0,5.0,8.0,15.0,1.0,4.0,5.0,12.0,2.0,4.0,5.0,11.0,17.0,274074.0,74369.0,44.0,119.0,20.0,27.0,0.0,21.0,1.0,4.0,3.0,7.0,1.0,3.0,1.0,7.0,2.0,2.0,1.0,6.0
